inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,age,eligible,filed,outlier,B_current_assets,B_cash_equivalents,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax
6658468159,2022,sverdlovsk,43.11,0.0,0.0,51943.0,10.0,51933.0,7.0,1.0,1.0,0.0,51943.0,140.0,0.0,263.0,0.0
5918215746,2022,perm,41.20,32298.0,5624.0,10467.0,7920.0,2547.0,6.0,1.0,1.0,0.0,10389.0,4941.0,-25346.0,6952.0,6579.0
5719003472,2022,oryol,38.10,7062.0,398.0,1611.0,915.0,696.0,13.0,1.0,1.0,0.0,1611.0,741.0,-6552.0,510.0,398.0
6911021790,2022,tver,68.32.10,8629.0,-31.0,3142.0,901.0,2241.0,18.0,1.0,1.0,0.0,3142.0,460.0,-6422.0,263.0,-31.0
5032300038,2022,moscow reg.,46.77,13879.0,-1023.0,18400.0,-739.0,19139.0,4.0,1.0,1.0,0.0,18122.0,320.0,-7451.0,892.0,-901.0
7708358357,2022,moscow city,46.49.49,100382.0,376.0,94735.0,2922.0,72223.0,3.0,1.0,1.0,0.0,81058.0,4022.0,-99968.0,414.0,816.0
4725003983,2022,leningrad,43.12,1917.0,-451.0,1051.0,79.0,972.0,5.0,1.0,1.0,0.0,1051.0,7.0,-2316.0,-399.0,-432.0
7325128398,2022,ulyanovsk,96.04,320.0,15.0,10531.0,20.0,11.0,8.0,1.0,1.0,0.0,31.0,0.0,-290.0,30.0,15.0
5048022114,2022,moscow reg.,68.10.12,36159.0,769.0,2533.0,-241.0,2766.0,13.0,1.0,1.0,0.0,1711.0,591.0,-34552.0,1607.0,1145.0
6168117144,2022,rostov,46.90,52.0,1.0,108.0,21.0,87.0,0.0,1.0,1.0,0.0,107.0,241.0,-44.0,8.0,1.0
2629012477,2022,stavropol,46.18.91,76075.0,1392.0,15518.0,4659.0,10859.0,5.0,1.0,1.0,0.0,15373.0,58.0,-73284.0,2791.0,1749.0
4025439982,2022,kaluga,26.51,714814.0,188850.0,674929.0,260233.0,411059.0,8.0,1.0,1.0,0.0,563680.0,3597.0,-332843.0,258116.0,238159.0
7723374459,2022,moscow city,46.46.20,3885.0,-129.0,753.0,146.0,608.0,7.0,1.0,1.0,0.0,753.0,28.0,-3032.0,46.0,-128.0
2448006859,2022,krasnoyarsk,49.41,145760.0,448.0,91165.0,13573.0,45309.0,2.0,1.0,1.0,0.0,33932.0,2.0,-144907.0,623.0,560.0
6722037321,2022,smolensk,01.41,1563.0,147.0,19017.0,163.0,18702.0,1.0,1.0,1.0,0.0,19017.0,202.0,-1362.0,201.0,184.0
3811164132,2022,irkutsk,71.11,61439.0,125.0,58027.0,2020.0,43421.0,9.0,1.0,1.0,0.0,57549.0,3745.0,-58610.0,2829.0,2345.0
7456022476,2022,chelyabinsk,86.21,22201.0,1686.0,13070.0,9802.0,3268.0,8.0,1.0,1.0,0.0,12791.0,150.0,-9988.0,12213.0,2379.0
1656079461,2022,tatarstan,43.29,9785.0,1822.0,3311.0,3289.0,22.0,8.0,1.0,1.0,0.0,3311.0,2264.0,-7714.0,2071.0,2024.0
5404165092,2022,novosibirsk,52.29,93549.0,979.0,18258.0,1011.0,17247.0,2.0,1.0,1.0,0.0,18258.0,40.0,-92308.0,1241.0,1224.0
4705058744,2022,leningrad,70.22,382.0,25.0,10.0,10.0,1909.0,10.0,1.0,1.0,0.0,10.0,0.0,-6422.0,25.0,25.0
7724255398,2022,moscow city,47.52.70,399856.0,6077.0,23723.0,20941.0,2782.0,20.0,1.0,1.0,0.0,23723.0,2466.0,-392862.0,6994.0,7623.0
2204085006,2022,altai terr.,25.61,96806.0,294.0,47983.0,2415.0,21444.0,5.0,1.0,1.0,0.0,19221.0,4019.0,-94088.0,2718.0,434.0
5507268942,2022,omsk,74.90,8629.0,0.0,0.0,-376.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,-6422.0,263.0,0.0
7708700669,2022,moscow city,81.10,59482.0,4874.0,57540.0,40418.0,17122.0,13.0,1.0,1.0,0.0,51775.0,1136.0,-53172.0,6310.0,6116.0
9705149983,2022,leningrad,23.13,1786595.0,44722.0,1597350.0,77518.0,225360.0,2.0,1.0,1.0,0.0,713034.0,1232.0,-1114109.0,549450.0,56039.0
7606128690,2022,yaroslavl,85.21,598.0,0.0,70.0,984.0,35.0,0.0,1.0,1.0,0.0,70.0,61.0,-598.0,0.0,0.0
3906233585,2022,kaliningrad,52.29,8629.0,-387.0,327.0,317.0,10.0,11.0,1.0,1.0,0.0,327.0,2.0,-6422.0,263.0,-387.0
7805717330,2022,sankt-petersburg,49.41,2011.0,52.0,2785.0,-346.0,3131.0,5.0,1.0,1.0,0.0,2785.0,1373.0,-1925.0,86.0,73.0
7737530203,2022,moscow city,46.10,104170.0,44573.0,173689.0,134525.0,39163.0,14.0,1.0,1.0,0.0,167734.0,0.0,-35303.0,68867.0,48304.0
5404074984,2022,novosibirsk,73.11,2028.0,17.0,25111.0,11227.0,13884.0,4.0,1.0,1.0,0.0,25111.0,163.0,-1994.0,34.0,21.0
2536176401,2022,primorsky terr.,46.75.10,27990.0,1104.0,14667.0,9939.0,4228.0,16.0,1.0,1.0,0.0,14555.0,0.0,-22356.0,1425.0,1380.0
1901135157,2022,khakasia,46.49,130624.0,5154.0,26873.0,15114.0,9838.0,5.0,1.0,1.0,0.0,26873.0,5055.0,-115931.0,6493.0,6442.0
2901137325,2022,arkhangelsk,85.42.10,1211.0,130.0,211.0,138.0,73.0,17.0,1.0,1.0,0.0,211.0,158.0,-1058.0,153.0,153.0
1120004513,2022,komi,50.40,39616.0,-2085.0,12185.0,9149.0,3036.0,21.0,1.0,1.0,0.0,3909.0,540.0,-41029.0,-1413.0,-2085.0
5003134241,2022,moscow reg.,47.73,17661.0,1534.0,47376.0,1534.0,44387.0,3.0,1.0,1.0,0.0,47376.0,2569.0,-15844.0,1817.0,1805.0
6685187171,2022,sverdlovsk,73.20,25230.0,533.0,3216.0,830.0,2386.0,1.0,1.0,1.0,0.0,3112.0,2929.0,-6422.0,730.0,666.0
6623028421,2022,sverdlovsk,45.11.10,265706.0,9746.0,183104.0,49379.0,64913.0,16.0,1.0,1.0,0.0,164492.0,108.0,-247310.0,1699.0,12434.0
9722018490,2022,moscow city,62.01,8629.0,-578.0,38.0,-528.0,566.0,0.0,1.0,1.0,0.0,38.0,6.0,-551.0,-551.0,-578.0
6685150012,2022,sverdlovsk,46.73.60,46687.0,2338.0,63111.0,1504.0,60257.0,4.0,1.0,1.0,0.0,56651.0,653.0,-42263.0,4424.0,2624.0
7449145660,2022,chelyabinsk,78.30,58.0,0.0,30.0,10.0,20.0,1.0,1.0,1.0,0.0,30.0,30.0,-58.0,0.0,0.0
2372005789,2022,krasnodar,56.10,8629.0,-17.0,14.0,-21628.0,21642.0,9.0,1.0,1.0,0.0,14.0,3.0,-11.0,-11.0,-17.0
1655484266,2022,tatarstan,43.39,5111.0,4.0,25.0,14.0,11.0,0.0,1.0,1.0,0.0,25.0,2.0,-5099.0,12.0,5.0
7728709606,2022,moscow city,18.10,18964.0,1234.0,4065.0,3828.0,237.0,13.0,1.0,1.0,0.0,4065.0,3910.0,-16370.0,2594.0,1613.0
4101095863,2022,kamchatka,47.70,180872.0,17389.0,35649.0,32874.0,2775.0,18.0,1.0,1.0,0.0,34769.0,7115.0,-158582.0,22290.0,19688.0
6726027194,2022,smolensk,46.73,36581.0,368.0,2689.0,378.0,2311.0,0.0,1.0,1.0,0.0,414.0,207.0,-36114.0,467.0,460.0
6678113235,2022,sverdlovsk,45.20.10,139.0,0.0,11.0,11.0,1909.0,1.0,1.0,1.0,0.0,11.0,11.0,-138.0,1.0,1.0
0323349670,2022,buryatia,81.22,2050.0,410.0,1700.0,100.0,927.0,12.0,1.0,1.0,0.0,1700.0,460.0,-1640.0,410.0,410.0
2801244690,2022,amur,78.20,207716.0,42185.0,82362.0,72906.0,9456.0,4.0,1.0,1.0,0.0,72083.0,32481.0,-154901.0,52815.0,52739.0
5047181658,2022,moscow reg.,69.20,127.0,-22.0,36.0,36.0,1909.0,6.0,1.0,1.0,0.0,36.0,36.0,-148.0,-21.0,-21.0
3234043453,2022,bryansk,68.20.20,6229.0,3762.0,377.0,99.0,278.0,21.0,1.0,1.0,0.0,369.0,297.0,-6422.0,3389.0,3389.0
9723116356,2022,moscow city,82.99,233.0,208.0,349.0,335.0,14.0,1.0,1.0,1.0,0.0,349.0,230.0,-7.0,226.0,222.0
5015010924,2022,moscow reg.,95.11,786.0,38.0,229.0,229.0,1909.0,13.0,1.0,1.0,0.0,229.0,189.0,-724.0,62.0,62.0
2721178403,2022,khabarovsk,68.10,8629.0,-349.0,6009.0,-690.0,6699.0,12.0,1.0,1.0,0.0,6009.0,241.0,-5.0,-5.0,-349.0
7840049124,2022,sankt-petersburg,55.10,6765.0,1810.0,1942.0,1865.0,77.0,6.0,1.0,1.0,0.0,1942.0,1239.0,-4897.0,1868.0,1951.0
7710918800,2022,moscow city,62.01,1300957.0,69292.0,882856.0,200173.0,178012.0,10.0,1.0,1.0,0.0,597593.0,19022.0,-94310.0,163073.0,87472.0
3025013462,2022,astrakhan,25.62,3276.0,644.0,742.0,653.0,89.0,8.0,1.0,1.0,0.0,742.0,587.0,-2609.0,667.0,767.0
7447196099,2022,chelyabinsk,46.70,0.0,0.0,10.0,10.0,0.0,11.0,1.0,1.0,0.0,10.0,0.0,0.0,263.0,0.0
4217116262,2022,kemerovo,69.10,5079.0,351.0,6044.0,2108.0,3936.0,13.0,1.0,1.0,0.0,6044.0,1125.0,-6422.0,685.0,610.0
8610019984,2022,khanty-mansijsk,41.20,0.0,0.0,1620.0,1620.0,1909.0,16.0,1.0,1.0,0.0,1620.0,0.0,0.0,263.0,0.0
5034053120,2022,moscow reg.,71.11,392.0,-204.0,1363.0,1076.0,287.0,6.0,1.0,1.0,0.0,1335.0,186.0,-596.0,-204.0,-204.0
2801152150,2022,amur,47.11,74852.0,644.0,7419.0,5797.0,1621.0,12.0,1.0,1.0,0.0,7419.0,3406.0,-72020.0,2832.0,1890.0
6166105658,2022,rostov,47.25,2300.0,-595.0,3827.0,13.0,440.0,5.0,1.0,1.0,0.0,3827.0,10.0,-1940.0,-552.0,-571.0
6623071096,2022,sverdlovsk,68.20,12720.0,10291.0,31864.0,31364.0,500.0,12.0,1.0,1.0,0.0,2176.0,169.0,-6422.0,12720.0,11163.0
6686099376,2022,sverdlovsk,46.90,105874.0,317.0,26493.0,1902.0,23759.0,5.0,1.0,1.0,0.0,26324.0,334.0,-85613.0,446.0,396.0
3706029303,2022,ivanovo,46.41.10,0.0,0.0,31.0,31.0,0.0,1.0,1.0,1.0,0.0,31.0,21.0,0.0,0.0,0.0
4027114316,2022,kaluga,43.20,7454.0,581.0,1406.0,-199.0,1605.0,9.0,1.0,1.0,0.0,1407.0,668.0,-6770.0,684.0,684.0
6950167055,2022,tver,45.30,0.0,0.0,534.0,-328.0,862.0,9.0,1.0,1.0,0.0,534.0,19.0,0.0,0.0,0.0
2465343484,2022,krasnoyarsk,56.29.20,2859.0,-33.0,158.0,-24.0,182.0,1.0,1.0,1.0,0.0,158.0,10.0,-2831.0,28.0,-13.0
4027148587,2022,kaluga,41.20,8629.0,-22.0,36113.0,-4.0,717.0,0.0,1.0,1.0,0.0,36109.0,32.0,-6422.0,263.0,-18.0
7842507570,2022,sankt-petersburg,11.07.20,267.0,485.0,12525.0,3300.0,9225.0,9.0,1.0,1.0,0.0,1503.0,143.0,-3023.0,-2756.0,510.0
9721139647,2022,moscow city,14.13,1528.0,86.0,126.0,124.0,2.0,1.0,1.0,1.0,0.0,126.0,0.0,-1372.0,156.0,100.0
6658272290,2022,sverdlovsk,96.04,1301.0,26.0,58.0,-223.0,281.0,15.0,1.0,1.0,0.0,58.0,2.0,-1055.0,246.0,65.0
3665003399,2022,voronezh,15.20,20300.0,2749.0,57345.0,40665.0,16680.0,24.0,1.0,1.0,0.0,8636.0,1025.0,-14680.0,5620.0,4307.0
2540259940,2022,primorsky terr.,46.74.20,27067.0,1077.0,17634.0,9730.0,6283.0,1.0,1.0,1.0,0.0,17633.0,330.0,-25657.0,1410.0,1373.0
7805515171,2022,sankt-petersburg,43.99,10610.0,559.0,20672.0,2716.0,14837.0,12.0,1.0,1.0,0.0,12835.0,167.0,-9052.0,-1624.0,613.0
7715254711,2022,moscow city,41.20,18235.0,654.0,50879.0,157.0,50645.0,22.0,1.0,1.0,0.0,50497.0,763.0,-17402.0,833.0,818.0
7720556669,2022,moscow city,46.69,252599.0,13559.0,268109.0,62015.0,206094.0,16.0,1.0,1.0,0.0,266750.0,2466.0,-226044.0,-12659.0,17020.0
7802882938,2022,sankt-petersburg,15.12,2377.0,38.0,485.0,110.0,375.0,2.0,1.0,1.0,0.0,485.0,2.0,-2558.0,-181.0,77.0
7722154556,2022,moscow city,26.60.50,42389.0,3.0,47691.0,12040.0,35649.0,24.0,1.0,1.0,0.0,47472.0,275.0,-29349.0,842.0,53.0
5835119037,2022,penza,68.32.10,8415.0,-950.0,3773.0,-844.0,4617.0,6.0,1.0,1.0,0.0,3773.0,1200.0,-8008.0,407.0,-869.0
0268067922,2022,bashkortostan,25.11,14520.0,8.0,1532.0,645.0,887.0,9.0,1.0,1.0,0.0,1532.0,147.0,-14494.0,26.0,10.0
5037002765,2022,moscow reg.,33.14,6385.0,550.0,990.0,570.0,420.0,17.0,1.0,1.0,0.0,990.0,826.0,-5533.0,852.0,692.0
5914204905,2022,perm,52.21.24,0.0,0.0,0.0,984.0,1909.0,30.0,1.0,1.0,0.0,4065.0,241.0,0.0,263.0,0.0
2204091850,2022,altai terr.,69.20,1462.0,53.0,127.0,88.0,39.0,2.0,1.0,1.0,0.0,127.0,114.0,-1453.0,9.0,102.0
3100010135,2022,belgorod,62.02,8629.0,-41.0,110.0,10.0,100.0,0.0,0.0,1.0,0.0,69.0,69.0,-41.0,-41.0,-41.0
5249157930,2022,nizhni novgorod,46.75.20,3287.0,2.0,579.0,59.0,520.0,5.0,1.0,1.0,0.0,579.0,4.0,-3283.0,4.0,3.0
7743388900,2022,moscow city,23.63,1520.0,-5.0,127.0,5.0,77.0,0.0,1.0,1.0,0.0,127.0,31.0,-1516.0,4.0,-5.0
7726680334,2022,moscow city,47.90,8629.0,-4.0,303.0,193.0,110.0,11.0,1.0,1.0,0.0,303.0,0.0,-6422.0,263.0,-4.0
7715538174,2022,moscow city,73.10,10680.0,724.0,1030.0,961.0,69.0,18.0,1.0,1.0,0.0,1030.0,282.0,-9823.0,857.0,839.0
6685120667,2022,sverdlovsk,69.20,40708.0,2046.0,9652.0,8210.0,1442.0,6.0,1.0,1.0,0.0,9652.0,4715.0,-35671.0,5037.0,2465.0
7326041862,2022,ulyanovsk,45.20,140.0,-714.0,1.0,-638.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,-721.0,-581.0,-710.0
9729311561,2022,moscow city,62.01,0.0,0.0,106635.0,20756.0,85879.0,1.0,1.0,1.0,0.0,88045.0,97.0,0.0,263.0,0.0
2373019431,2022,krasnodar,41.20,1000.0,77.0,1522.0,675.0,60.0,1.0,1.0,1.0,0.0,1522.0,194.0,-910.0,90.0,85.0
7805624710,2022,sankt-petersburg,47.75,1261.0,278.0,1229.0,922.0,307.0,9.0,1.0,1.0,0.0,1229.0,317.0,-941.0,320.0,299.0
6942008260,2022,tver,43.21,6795.0,98.0,5960.0,5960.0,0.0,17.0,1.0,1.0,0.0,5960.0,140.0,-6697.0,98.0,98.0
6150072277,2022,rostov,49.41,1627.0,1.0,11639.0,9871.0,1584.0,9.0,1.0,1.0,0.0,2424.0,4.0,-1381.0,246.0,1.0
5605000647,2022,orenburg,71.12.30,2676.0,123.0,24971.0,24843.0,128.0,22.0,1.0,1.0,0.0,5197.0,782.0,-1192.0,308.0,229.0
3629005217,2022,voronezh,46.30,30917.0,-1144.0,6772.0,6198.0,74.0,21.0,1.0,1.0,0.0,6651.0,113.0,-27618.0,-752.0,-818.0
6660095715,2022,sverdlovsk,49.41.20,217103.0,4652.0,62557.0,45864.0,16603.0,26.0,1.0,1.0,0.0,50268.0,455.0,-207451.0,9652.0,5886.0
9704094851,2022,moscow city,70.22,8629.0,-101.0,3.0,-91.0,1909.0,1.0,1.0,1.0,0.0,3.0,3.0,-89.0,-89.0,-101.0
7017448812,2022,tomsk,46.71,113282.0,423.0,17132.0,3082.0,14051.0,4.0,1.0,1.0,0.0,16643.0,2705.0,-112848.0,434.0,541.0
7713489860,2022,moscow city,73.11,8629.0,453.0,4676.0,453.0,4223.0,0.0,1.0,1.0,0.0,4676.0,137.0,-7457.0,1172.0,1146.0
6647005014,2022,sverdlovsk,68.32.10,8629.0,0.0,3759.0,-664.0,4423.0,11.0,1.0,1.0,0.0,3759.0,241.0,-6422.0,263.0,0.0
9701205901,2022,moscow city,69.10,399.0,-34.0,34.0,0.0,1909.0,0.0,1.0,1.0,0.0,34.0,241.0,-6422.0,-34.0,-34.0
7017407245,2022,tomsk,68.20,2303.0,-19.0,2122.0,19.0,2103.0,6.0,1.0,1.0,0.0,313.0,202.0,-2322.0,-19.0,-19.0
3253000053,2022,bryansk,01.13.30,18011.0,861.0,14236.0,13338.0,898.0,19.0,1.0,1.0,0.0,8183.0,51.0,-16301.0,1710.0,959.0
6168072239,2022,rostov,46.73,7080.0,2600.0,2600.0,750.0,1850.0,8.0,1.0,1.0,0.0,2600.0,728.0,-4270.0,2810.0,2810.0
5263046597,2022,nizhni novgorod,43.11,26857.0,1319.0,5354.0,-2716.0,7925.0,18.0,1.0,1.0,0.0,5229.0,610.0,-23706.0,3151.0,1588.0
7720287536,2022,moscow city,45.11.20,1636.0,84.0,16419.0,12555.0,1035.0,11.0,1.0,1.0,0.0,371.0,10.0,-1507.0,129.0,97.0
3123367928,2022,belgorod,46.69.50,906.0,72.0,463.0,98.0,365.0,7.0,1.0,1.0,0.0,463.0,188.0,-815.0,91.0,90.0
1644100045,2022,tatarstan,43.22,9340.0,59.0,3090.0,59.0,2651.0,0.0,1.0,1.0,0.0,919.0,371.0,-9261.0,79.0,74.0
2901303156,2022,arkhangelsk,46.90,5835.0,54.0,2757.0,179.0,2578.0,2.0,1.0,1.0,0.0,2757.0,11.0,-5763.0,72.0,68.0
2311308151,2022,krasnodar,77.12,10477.0,114.0,5683.0,164.0,5444.0,2.0,1.0,1.0,0.0,5683.0,1256.0,-11137.0,-660.0,143.0
7802324972,2022,sankt-petersburg,43.20,361848.0,8291.0,124506.0,11606.0,101789.0,17.0,1.0,1.0,0.0,122466.0,512.0,-300697.0,10630.0,10558.0
7804537461,2022,sankt-petersburg,41.20,36303.0,105.0,245889.0,-51263.0,296436.0,8.0,1.0,1.0,0.0,245226.0,19420.0,-36112.0,191.0,105.0
2320076066,2022,krasnodar,68.20.20,2820.0,53.0,797.0,439.0,358.0,23.0,1.0,1.0,0.0,315.0,4.0,-6422.0,111.0,83.0
5321201043,2022,novgorod,02.20,58948.0,-57533.0,302069.0,-54035.0,356103.0,3.0,1.0,1.0,0.0,264628.0,71706.0,-39992.0,18956.0,-57533.0
7728368667,2022,moscow city,46.69.50,36196.0,962.0,4668.0,2255.0,577.0,5.0,1.0,1.0,0.0,1611.0,59.0,-35194.0,1002.0,962.0
6324107403,2022,samara,46.72.20,26068.0,58.0,12141.0,186.0,11955.0,3.0,1.0,1.0,0.0,12141.0,147.0,-25908.0,160.0,88.0
2459012597,2022,krasnoyarsk,41.20,13193.0,49.0,4971.0,710.0,4041.0,18.0,1.0,1.0,0.0,4971.0,3203.0,-12856.0,337.0,275.0
0572021819,2022,dagestan,46.73,1571.0,125.0,11481.0,10234.0,1247.0,4.0,1.0,1.0,0.0,11335.0,555.0,-1308.0,139.0,139.0
6320051140,2022,samara,29.32.30,64556.0,1032.0,30060.0,6088.0,23972.0,2.0,1.0,1.0,0.0,28840.0,0.0,-62974.0,1582.0,1487.0
3665815312,2022,voronezh,46.65,85916.0,0.0,96.0,79.0,17.0,1.0,1.0,1.0,0.0,96.0,11.0,-69753.0,0.0,0.0
0716008522,2022,kabardino-balkaria,46.71,1940241.0,19582.0,582480.0,204025.0,103771.0,12.0,1.0,1.0,0.0,350770.0,2340.0,-1892098.0,48143.0,24477.0
0326499233,2022,buryatia,68.30,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,4065.0,241.0,-6422.0,0.0,0.0
7733311105,2022,moscow city,70.22,6973.0,-1918.0,2124.0,1408.0,716.0,6.0,1.0,1.0,0.0,1599.0,1398.0,-6422.0,5036.0,-1658.0
7703773039,2022,moscow city,69,8629.0,-308.0,121.0,-607.0,729.0,10.0,1.0,1.0,0.0,121.0,22.0,-324.0,-324.0,-307.0
5257084837,2022,nizhni novgorod,41.20,51827.0,1074.0,71903.0,1193.0,70710.0,7.0,1.0,1.0,0.0,42504.0,509.0,-46444.0,5383.0,1342.0
5405203270,2022,novosibirsk,68.20,20691.0,9317.0,137414.0,107400.0,30014.0,22.0,1.0,1.0,0.0,6989.0,1476.0,-10535.0,10156.0,10121.0
6670410596,2022,sverdlovsk,26.20,97058.0,9152.0,34348.0,17834.0,16514.0,6.0,1.0,1.0,0.0,31831.0,24334.0,-67780.0,12593.0,11253.0
5507245416,2022,omsk,69.10,2085.0,125.0,30.0,10.0,20.0,8.0,1.0,1.0,0.0,30.0,30.0,-1928.0,157.0,125.0
7325089220,2022,ulyanovsk,85.42.90,3721.0,23.0,23.0,23.0,0.0,13.0,1.0,1.0,0.0,23.0,23.0,-3698.0,23.0,23.0
2124048658,2022,chuvashia,45.20,407.0,5.0,417.0,417.0,0.0,1.0,1.0,1.0,0.0,417.0,407.0,-401.0,6.0,6.0
5036062754,2022,moscow reg.,47.59,11425.0,0.0,2960.0,984.0,2960.0,18.0,1.0,1.0,0.0,2960.0,2960.0,-11425.0,0.0,0.0
7728355548,2022,moscow city,81.21,13361.0,8959.0,618.0,618.0,0.0,6.0,1.0,1.0,0.0,618.0,93.0,-3981.0,9380.0,9348.0
2222881353,2022,altai terr.,46.33,7745.0,-3581.0,18669.0,-4081.0,6485.0,3.0,1.0,1.0,0.0,14333.0,7.0,-11157.0,-3412.0,-3581.0
2543163467,2022,primorsky terr.,52.29,63708.0,5602.0,28010.0,5612.0,15342.0,0.0,1.0,1.0,0.0,19666.0,8456.0,-54718.0,6766.0,6723.0
7715067648,2022,moscow city,68.20,9465.0,2911.0,27100.0,26317.0,783.0,29.0,1.0,1.0,0.0,359.0,287.0,-6037.0,3428.0,3365.0
9705142339,2022,moscow city,47.99,8629.0,0.0,10.0,-25.0,1909.0,2.0,1.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0
3525394030,2022,vologda,16.10,18409.0,-145.0,61.0,-1577.0,1638.0,5.0,1.0,1.0,0.0,61.0,0.0,-18370.0,39.0,39.0
3129002440,2022,belgorod,41.20,6551.0,336.0,7742.0,2086.0,5656.0,24.0,1.0,1.0,0.0,7742.0,52.0,-6036.0,515.0,432.0
7801475591,2022,sankt-petersburg,29.32.30,610011.0,-65050.0,2867367.0,-1851950.0,4574059.0,14.0,1.0,1.0,0.0,1085159.0,40974.0,-789588.0,-269210.0,-209092.0
1657271425,2022,tatarstan,42.21,3498.0,10.0,2751.0,20.0,2731.0,1.0,1.0,1.0,0.0,2751.0,18.0,-3478.0,20.0,12.0
5260452752,2022,nizhni novgorod,46.49.40,854191.0,58494.0,148905.0,130735.0,18170.0,4.0,1.0,1.0,0.0,146224.0,7134.0,-775944.0,78247.0,75817.0
1839007175,2022,udmurtia,28.99.90,68081.0,12344.0,31094.0,15086.0,7082.0,7.0,1.0,1.0,0.0,31094.0,1358.0,-52449.0,15632.0,15436.0
2369002964,2022,krasnodar,46.49.20,201.0,-244.0,4302.0,-2547.0,6739.0,8.0,1.0,1.0,0.0,3384.0,11.0,-430.0,-229.0,-239.0
7743604372,2022,moscow city,47.20,12680.0,-1778.0,27838.0,21418.0,5279.0,16.0,1.0,1.0,0.0,1993.0,783.0,-14058.0,-1378.0,-1626.0
4405006960,2022,kostroma,43.22,1128.0,7.0,814.0,802.0,12.0,16.0,1.0,1.0,0.0,814.0,61.0,-1096.0,32.0,7.0
3706025041,2022,ivanovo,10.32,83603.0,527.0,34436.0,4165.0,23770.0,5.0,1.0,1.0,0.0,30045.0,395.0,-81672.0,1931.0,838.0
5405432664,2022,novosibirsk,46.90,1508.0,25.0,317.0,315.0,2.0,11.0,1.0,1.0,0.0,317.0,38.0,-1429.0,41.0,31.0
2538129460,2022,primorsky terr.,31.01,35432.0,3811.0,16148.0,14880.0,1268.0,13.0,1.0,1.0,0.0,14613.0,4600.0,-25174.0,3850.0,3811.0
2903010211,2022,arkhangelsk,86,53622.0,-4118.0,11424.0,1091.0,10313.0,10.0,1.0,1.0,0.0,5803.0,2755.0,-48875.0,-4715.0,-5099.0
4004021383,2022,kaluga,46.90,13666.0,347.0,1586.0,846.0,741.0,2.0,1.0,1.0,0.0,1466.0,573.0,-13255.0,411.0,403.0
5029166819,2022,moscow reg.,68.32,10390.0,737.0,18933.0,1993.0,4649.0,10.0,1.0,1.0,0.0,4207.0,2105.0,-9226.0,1164.0,953.0
7017488910,2022,tomsk,41.20,4930.0,24.0,34.0,34.0,1909.0,1.0,1.0,1.0,0.0,34.0,241.0,-4900.0,30.0,30.0
5042154530,2022,moscow reg.,46.46.20,10137.0,2121.0,7146.0,6908.0,238.0,2.0,1.0,1.0,0.0,7146.0,238.0,-7648.0,2008.0,2451.0
6164129879,2022,rostov,45.32,0.0,0.0,8868.0,707.0,8161.0,3.0,1.0,1.0,0.0,8868.0,708.0,0.0,0.0,0.0
8608060840,2022,khanty-mansijsk,01.13.12,8629.0,-1595.0,3391.0,-7277.0,10668.0,3.0,1.0,1.0,0.0,1817.0,9.0,-6422.0,-2619.0,-2643.0
6319069907,2022,samara,46.90,1833.0,123.0,4109.0,156.0,3969.0,22.0,1.0,1.0,0.0,4109.0,26.0,-1688.0,145.0,142.0
6229054913,2022,ryazan,43.22,375.0,2.0,7666.0,3402.0,4264.0,16.0,1.0,1.0,0.0,2541.0,34.0,-342.0,33.0,9.0
7720639097,2022,moscow city,26.20,1268.0,-872.0,1752.0,-741.0,2492.0,14.0,1.0,1.0,0.0,1752.0,1367.0,-1347.0,-866.0,-872.0
4205200801,2022,kemerovo,33.14,268134.0,24457.0,142485.0,105153.0,34242.0,12.0,1.0,1.0,0.0,104069.0,77.0,-205827.0,37263.0,32902.0
3662248792,2022,voronezh,46.71,4522.0,12.0,271.0,102.0,169.0,5.0,1.0,1.0,0.0,271.0,40.0,-4447.0,75.0,15.0
6501297667,2022,sakhalin,46.39,113292.0,3430.0,27914.0,15560.0,12354.0,4.0,1.0,1.0,0.0,21871.0,1397.0,-100350.0,12942.0,4425.0
6161094071,2022,rostov,96.02,1227.0,67.0,283.0,195.0,88.0,1.0,1.0,1.0,0.0,284.0,59.0,-1276.0,-49.0,79.0
3811997663,2022,irkutsk,41.20,76396.0,37.0,56780.0,17203.0,39577.0,10.0,1.0,1.0,0.0,53968.0,7350.0,-74302.0,2094.0,46.0
7524187990,2022,zabaikalsk terr.,49.41,3190.0,-88.0,2910.0,-78.0,2988.0,5.0,1.0,1.0,0.0,2910.0,10.0,-6422.0,-80.0,-88.0
6321453074,2022,samara,81.10,2289.0,162.0,4890.0,2839.0,2051.0,4.0,1.0,1.0,0.0,4890.0,60.0,-2016.0,273.0,237.0
5638078536,2022,orenburg,49.41,7070.0,83.0,6079.0,184.0,5895.0,1.0,1.0,1.0,0.0,6080.0,2.0,-6915.0,155.0,104.0
3435056117,2022,volgograd,52.29,96872.0,6368.0,11457.0,963.0,9293.0,12.0,1.0,1.0,0.0,10201.0,1718.0,-88425.0,8447.0,8012.0
